review_priority,rule_uid,rule_id,title,dimension,risk_level,trigger_layer,semantic_enabled,semantic_role,current_route,old_routing_route,recommended_route,route_changed,trigger_clarity,legal_interpretation_level,fact_verification_level,risk_severity,operator_fixability,calibration_status,conflict_flags,recommendation_reasons,source_file
medium,RUID-0d059ef53d7c468b,DY-COSM-005,宣传祛痘需与商详页宣传点保持一致,虚假宣传,中,content,False,fallback,operator_supply_docs,operator_supply_docs,operator_supply_docs,False,contextual,low,heavy,medium,guided_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_抖音【化妆品类】商品虚假宣传细则_规则拆解_v1.json
medium,RUID-f3f5a2e82dc873c1,DY-COSM-005,禁止明示或暗示具有医疗功效-中医类功效语,涉医疗宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_抖音【美妆行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-206bcad9a421f1c0,DY-COSM-UNFAIR-001,禁止恶意贬低第三方或同类商品,不正当竞争,中,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_抖音【美妆行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-53d23422f47c0ba1,DY-COSM-UNFAIR-002,禁止过度宣传平替,不正当竞争,中,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\美妆\20260706_抖音【美妆行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-4b714eff2e3993ca,DY-HF-001,禁止使用广告极限词,绝对化用语,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-c7f28f8ede77c6b0,DY-HF-001,商品宣传信息真实性义务,虚假宣传,高,content,True,fallback,operator_supply_docs,operator_supply_docs,operator_supply_docs,False,contextual,medium,heavy,high,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-e183f12bbabb9645,DY-HF-001,创作者对虚假宣传导致消费者投诉或售后问题承担连带责任,虚假宣传,高,content,False,fallback,legal_review_required,legal_review_required,legal_review_required,False,open,high,heavy,high,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-712ccb2f6856de76,DY-HF-001,大小/重量/数量虚假宣传禁止规则,虚假宣传,中,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,clear,low,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-cf387407d6592cbf,DY-HF-001,滋补保健商品不得宣传对重大疾病有效果,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-66bef2fb5e73c17a,DY-HF-001,禁止宣传治疗重大疾病功效,虚假宣传,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-641399c020e7deee,DY-HF-001,禁止效果保证宣传-断言或保证产品功能功效安全性,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-eae4484e2de226de,DY-HF-001,普通食品不得宣传减肥、壮阳等功效,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-eb5568dc49e51df9,DY-HF-002,禁止宣传丰胸功效,虚假宣传,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-5d5be1924f931a81,DY-HF-002,禁止效果保证宣传-无法证实的科学或研究发现,虚假宣传,高,content,True,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-bc9d88303520c888,DY-HF-003,禁止宣传壮阳功效,虚假宣传,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-3c268b6928ff21d7,DY-HF-003,禁止效果保证宣传-绝对化效果及安全承诺,绝对化用语,高,content,False,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-278023772cf0a00e,DY-HF-004,禁止效果保证宣传-夸大功能或扩大适宜人群,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\保健食品\20260706_抖音【滋补保健行业宣传规范】实施细则_规则拆解_v1.json
medium,RUID-4d96c3f20cdf4a4c,GAME-AD-001,游戏广告不得涉及疾病治疗功能或使用医疗用语,涉医疗宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-e2baee08ba401b10,GAME-AD-001,农药、兽药、饲料和饲料添加剂广告不得含有表示功效、安全性的断言或者保证,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-de5a0829d6917390,GAME-AD-001,禁止在大众传播媒介或公共场所发布烟草广告,其他,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-81ae06c258123510,GAME-AD-001,酒类广告不得诱导、怂恿饮酒或宣传无节制饮酒,其他,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-283a7be5c1a9d37a,GAME-AD-001,教育、培训广告不得含有保证性承诺,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,medium,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-f84a8a0611f0a322,GAME-AD-001,招商广告不得对未来效果、收益等作出保证性承诺,虚假宣传,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-0bb184d1ed7e014c,GAME-AD-001,广告中使用他人名义或形象需取得书面同意,广告代言不合规,高,content,True,fallback,operator_supply_docs,operator_supply_docs,operator_supply_docs,False,contextual,medium,heavy,high,not_self_fixable,provisional,content规则依赖重事实核验,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-c08e33f9fb96f267,GAME-AD-001,户外广告设置禁止情形,其他,中,content,False,fallback,operator_supply_docs,operator_direct,operator_supply_docs,False,contextual,medium,light,medium,guided_fixable,provisional,legal_attention/routing不一致,legal_attention.default_route 与旧 routing.default_route 不一致。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-e8abab502b7c26d5,GAME-AD-001,禁止在中小学校、幼儿园内或利用与中小学生、幼儿有关的物品发布广告,未成年人保护,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,light,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国广告法（2021修正）_2021.04.29生效_20260615下载_规则拆解_v1.json
medium,RUID-4f1b9d757dc9177c,GAME-AD-001,学校、幼儿园不得安排未成年人参加商业性活动,未成年人保护,高,content,True,fallback,operator_direct,operator_direct,operator_direct,False,clear,low,none,high,direct_fixable,provisional,高风险规则但运营直接处理,未发现明显字段冲突；可低优先级抽检。,D:\G-Vibe coding\广告合规审查智能体\知识图谱\jsonbase\游戏\20260705_中华人民共和国未成年人保护法（2024修正）_2024.04.26生效_20260615下载_规则拆解_v1.json
